"Stock","Year","Length","CatchNo"
"Ille_coi_AD",2012,195,0.72
"Ille_coi_AD",2012,200,0.18
"Ille_coi_AD",2012,205,0.29
"Ille_coi_AD",2013,20,0.11
"Ille_coi_AD",2013,25,0.23
"Ille_coi_AD",2013,30,0.6
"Ille_coi_AD",2013,35,0.34
"Ille_coi_AD",2013,40,1.34
"Ille_coi_AD",2013,45,2.94
"Ille_coi_AD",2013,50,8.2
"Ille_coi_AD",2013,55,11.93
"Ille_coi_AD",2013,60,16.7
"Ille_coi_AD",2013,65,15.78
"Ille_coi_AD",2013,70,11.57
"Ille_coi_AD",2013,75,10.89
"Ille_coi_AD",2013,80,11.26
"Ille_coi_AD",2013,85,10.77
"Ille_coi_AD",2013,90,13.51
"Ille_coi_AD",2013,95,13.49
"Ille_coi_AD",2013,100,13.26
"Ille_coi_AD",2013,105,12.19
"Ille_coi_AD",2013,110,11.7
"Ille_coi_AD",2013,115,11.22
"Ille_coi_AD",2013,120,15.11
"Ille_coi_AD",2013,125,14.18
"Ille_coi_AD",2013,130,18.1
"Ille_coi_AD",2013,135,12.9
"Ille_coi_AD",2013,140,11.63
"Ille_coi_AD",2013,145,8.18
"Ille_coi_AD",2013,150,9.1
"Ille_coi_AD",2013,155,10.49
"Ille_coi_AD",2013,160,9.12
"Ille_coi_AD",2013,165,6.79
"Ille_coi_AD",2013,170,7.45
"Ille_coi_AD",2013,175,3.49
"Ille_coi_AD",2013,180,2.53
"Ille_coi_AD",2013,185,0.7
"Ille_coi_AD",2013,190,0.79
"Ille_coi_AD",2013,195,0.08
"Ille_coi_AD",2013,200,0.11
"Ille_coi_AD",2013,205,0.08
"Ille_coi_AD",2013,210,0.08
"Ille_coi_AD",2014,15,0.11
"Ille_coi_AD",2014,20,0.58
"Ille_coi_AD",2014,25,0.68
"Ille_coi_AD",2014,30,5.39
"Ille_coi_AD",2014,35,15.23
"Ille_coi_AD",2014,40,49.04
"Ille_coi_AD",2014,45,90.9
"Ille_coi_AD",2014,50,142.25
"Ille_coi_AD",2014,55,119.87
"Ille_coi_AD",2014,60,171.13
"Ille_coi_AD",2014,65,134.4
"Ille_coi_AD",2014,70,190.38
"Ille_coi_AD",2014,75,145.85
"Ille_coi_AD",2014,80,163.54
"Ille_coi_AD",2014,85,115.31
"Ille_coi_AD",2014,90,122.95
"Ille_coi_AD",2014,95,90.54
"Ille_coi_AD",2014,100,88.74
"Ille_coi_AD",2014,105,61.76
"Ille_coi_AD",2014,110,50.54
"Ille_coi_AD",2014,115,34.3
"Ille_coi_AD",2014,120,27.23
"Ille_coi_AD",2014,125,18.73
"Ille_coi_AD",2014,130,13.15
"Ille_coi_AD",2014,135,9.92
"Ille_coi_AD",2014,140,6.44
"Ille_coi_AD",2014,145,3.84
"Ille_coi_AD",2014,150,2.37
"Ille_coi_AD",2014,155,1.25
"Ille_coi_AD",2014,160,1.46
"Ille_coi_AD",2014,165,0.57
"Ille_coi_AD",2014,170,0.57
"Ille_coi_AD",2014,175,0.61
"Ille_coi_AD",2014,180,0.64
"Ille_coi_AD",2014,185,0.22
"Ille_coi_AD",2014,190,0.25
"Ille_coi_AD",2015,25,0.14
"Ille_coi_AD",2015,30,0.42
"Ille_coi_AD",2015,35,1.34
"Ille_coi_AD",2015,40,6.81
"Ille_coi_AD",2015,45,12.95
"Ille_coi_AD",2015,50,25.57
"Ille_coi_AD",2015,55,18.83
"Ille_coi_AD",2015,60,16.31
"Ille_coi_AD",2015,65,11.39
"Ille_coi_AD",2015,70,12.7
"Ille_coi_AD",2015,75,11.68
"Ille_coi_AD",2015,80,13.4
"Ille_coi_AD",2015,85,13.51
"Ille_coi_AD",2015,90,14.82
"Ille_coi_AD",2015,95,13.99
"Ille_coi_AD",2015,100,16.95
"Ille_coi_AD",2015,105,14.31
"Ille_coi_AD",2015,110,17.67
"Ille_coi_AD",2015,115,16.58
"Ille_coi_AD",2015,120,20.74
"Ille_coi_AD",2015,125,19.06
"Ille_coi_AD",2015,130,18.68
"Ille_coi_AD",2015,135,12.15
"Ille_coi_AD",2015,140,8.68
"Ille_coi_AD",2015,145,7.15
"Ille_coi_AD",2015,150,8.93
"Ille_coi_AD",2015,155,7.8
"Ille_coi_AD",2015,160,6.22
"Ille_coi_AD",2015,165,6.54
"Ille_coi_AD",2015,170,5.09
"Ille_coi_AD",2015,175,2.09
"Ille_coi_AD",2015,180,2.03
"Ille_coi_AD",2015,185,0.4
"Ille_coi_AD",2015,190,0.21
"Ille_coi_AD",2016,10,0.49
"Ille_coi_AD",2016,20,0.07
"Ille_coi_AD",2016,25,1.64
"Ille_coi_AD",2016,30,2.72
"Ille_coi_AD",2016,35,6.31
"Ille_coi_AD",2016,40,20.73
"Ille_coi_AD",2016,45,43.78
"Ille_coi_AD",2016,50,112.23
"Ille_coi_AD",2016,55,153.8
"Ille_coi_AD",2016,60,217.75
"Ille_coi_AD",2016,65,224.98
"Ille_coi_AD",2016,70,271.81
"Ille_coi_AD",2016,75,208.52
"Ille_coi_AD",2016,80,197.45
"Ille_coi_AD",2016,85,136.01
"Ille_coi_AD",2016,90,125.33
"Ille_coi_AD",2016,95,82.26
"Ille_coi_AD",2016,100,59.66
"Ille_coi_AD",2016,105,39.1
"Ille_coi_AD",2016,110,33.04
"Ille_coi_AD",2016,115,24.42
"Ille_coi_AD",2016,120,21.14
"Ille_coi_AD",2016,125,13.57
"Ille_coi_AD",2016,130,13.78
"Ille_coi_AD",2016,135,7.27
"Ille_coi_AD",2016,140,5.17
"Ille_coi_AD",2016,145,4.6
"Ille_coi_AD",2016,150,4.32
"Ille_coi_AD",2016,155,3.07
"Ille_coi_AD",2016,160,3.84
"Ille_coi_AD",2016,165,3.21
"Ille_coi_AD",2016,170,1.77
"Ille_coi_AD",2016,175,1.03
"Ille_coi_AD",2016,180,0.44
"Ille_coi_AD",2016,185,0.37
"Ille_coi_AD",2016,190,0.22
"Ille_coi_AD",2017,15,0.1
"Ille_coi_AD",2017,20,0.44
"Ille_coi_AD",2017,25,3.75
"Ille_coi_AD",2017,30,14.47
"Ille_coi_AD",2017,35,26.14
"Ille_coi_AD",2017,40,37.96
"Ille_coi_AD",2017,45,38.27
"Ille_coi_AD",2017,50,49.18
"Ille_coi_AD",2017,55,42.05
"Ille_coi_AD",2017,60,50.73
"Ille_coi_AD",2017,65,49.78
"Ille_coi_AD",2017,70,41.91
"Ille_coi_AD",2017,75,31.44
"Ille_coi_AD",2017,80,36.33
"Ille_coi_AD",2017,85,21.66
"Ille_coi_AD",2017,90,32.41
"Ille_coi_AD",2017,95,26.09
"Ille_coi_AD",2017,100,29.86
"Ille_coi_AD",2017,105,19.89
"Ille_coi_AD",2017,110,27.17
"Ille_coi_AD",2017,115,14.85
"Ille_coi_AD",2017,120,20.82
"Ille_coi_AD",2017,125,12.79
"Ille_coi_AD",2017,130,19.08
"Ille_coi_AD",2017,135,14.51
"Ille_coi_AD",2017,140,21.56
"Ille_coi_AD",2017,145,13.94
"Ille_coi_AD",2017,150,14.95
"Ille_coi_AD",2017,155,5.46
"Ille_coi_AD",2017,160,10.2
"Ille_coi_AD",2017,165,4.35
"Ille_coi_AD",2017,170,11.58
"Ille_coi_AD",2017,175,11.8
"Ille_coi_AD",2017,180,15.42
"Ille_coi_AD",2017,185,3.07
"Ille_coi_AD",2017,190,7.73
"Ille_coi_AD",2017,195,3.65
"Ille_coi_AD",2017,200,2.39
"Ille_coi_AD",2017,205,0.76
"Ille_coi_AD",2017,210,0.28
"Micr_pou_AD",1994,95,0.69
"Micr_pou_AD",1994,125,1.01
"Micr_pou_AD",1994,130,0.31
"Micr_pou_AD",1994,140,0.31
"Micr_pou_AD",1994,150,0.69
"Micr_pou_AD",1994,210,0.69
"Micr_pou_AD",1994,215,1.32
"Micr_pou_AD",1994,220,1.39
"Micr_pou_AD",1994,225,1.7
"Micr_pou_AD",1994,230,5.72
"Micr_pou_AD",1994,235,6.25
"Micr_pou_AD",1994,240,5.79
"Micr_pou_AD",1994,245,5.1
"Micr_pou_AD",1994,250,4.57
"Micr_pou_AD",1994,255,2.08
"Micr_pou_AD",1994,260,1.01
"Micr_pou_AD",1994,265,0.69
"Micr_pou_AD",1994,270,1.39
"Micr_pou_AD",1994,275,3.33
"Micr_pou_AD",1994,285,0.93
"Micr_pou_AD",1994,290,1.01
"Micr_pou_AD",1994,295,0.31
"Micr_pou_AD",1994,300,0.93
"Micr_pou_AD",1994,305,1.87
"Micr_pou_AD",1994,310,0.62
"Micr_pou_AD",1994,315,0.31
"Micr_pou_AD",1994,320,0.31
"Micr_pou_AD",1994,335,0.31
"Micr_pou_AD",1995,45,0.96
"Micr_pou_AD",1995,50,1.35
"Micr_pou_AD",1995,55,11.51
"Micr_pou_AD",1995,60,37.9
"Micr_pou_AD",1995,65,86.3
"Micr_pou_AD",1995,70,77.29
"Micr_pou_AD",1995,75,50.09
"Micr_pou_AD",1995,80,30.09
"Micr_pou_AD",1995,85,12.67
"Micr_pou_AD",1995,90,4.04
"Micr_pou_AD",1995,95,1.54
"Micr_pou_AD",1995,100,8.6
"Micr_pou_AD",1995,105,35.12
"Micr_pou_AD",1995,110,99.69
"Micr_pou_AD",1995,115,173.69
"Micr_pou_AD",1995,120,260.89
"Micr_pou_AD",1995,125,371.48
"Micr_pou_AD",1995,130,363.72
"Micr_pou_AD",1995,135,210.26
"Micr_pou_AD",1995,140,111.76
"Micr_pou_AD",1995,145,37.39
"Micr_pou_AD",1995,150,20.5
"Micr_pou_AD",1995,160,1.06
"Micr_pou_AD",1995,165,0.77
"Micr_pou_AD",1995,170,1.57
"Micr_pou_AD",1995,235,0.78
"Micr_pou_AD",1995,240,0.78
"Micr_pou_AD",1995,245,1.36
"Micr_pou_AD",1995,250,2.64
"Micr_pou_AD",1995,255,0.78
"Micr_pou_AD",1995,260,2.54
"Micr_pou_AD",1995,265,6.24
"Micr_pou_AD",1995,270,6.12
"Micr_pou_AD",1995,275,5.19
"Micr_pou_AD",1995,280,4.36
"Micr_pou_AD",1995,285,8.76
"Micr_pou_AD",1995,290,6.5
"Micr_pou_AD",1995,295,2.33
"Micr_pou_AD",1995,300,2.38
"Micr_pou_AD",1995,305,1.76
"Micr_pou_AD",1995,310,2.55
"Micr_pou_AD",1995,315,0.91
"Micr_pou_AD",1995,320,3.13
"Micr_pou_AD",1995,325,2.55
"Micr_pou_AD",1995,340,1.28
"Micr_pou_AD",1995,350,1.28
"Micr_pou_AD",1995,370,0.13
"Micr_pou_AD",1995,390,0.48
"Micr_pou_AD",1995,405,1.28
"Micr_pou_AD",1996,55,2.81
"Micr_pou_AD",1996,60,7.22
"Micr_pou_AD",1996,65,6.14
"Micr_pou_AD",1996,70,21.52
"Micr_pou_AD",1996,75,43.92
"Micr_pou_AD",1996,80,104.5
"Micr_pou_AD",1996,85,188.16
"Micr_pou_AD",1996,90,377.33
"Micr_pou_AD",1996,95,524.04
"Micr_pou_AD",1996,100,572.06
"Micr_pou_AD",1996,105,443.77
"Micr_pou_AD",1996,110,311.79
"Micr_pou_AD",1996,115,152.18
"Micr_pou_AD",1996,120,69.19
"Micr_pou_AD",1996,125,47.18
"Micr_pou_AD",1996,130,31.99
"Micr_pou_AD",1996,135,20.68
"Micr_pou_AD",1996,140,13.17
"Micr_pou_AD",1996,145,4.54
"Micr_pou_AD",1996,150,3.88
"Micr_pou_AD",1996,155,0.75
"Micr_pou_AD",1996,160,0.45
"Micr_pou_AD",1996,205,0.44
"Micr_pou_AD",1996,210,0.27
"Micr_pou_AD",1996,215,3.38
"Micr_pou_AD",1996,220,1.19
"Micr_pou_AD",1996,225,0.74
"Micr_pou_AD",1996,230,2.37
"Micr_pou_AD",1996,235,1.75
"Micr_pou_AD",1996,240,1.32
"Micr_pou_AD",1996,245,2.4
"Micr_pou_AD",1996,250,1.05
"Micr_pou_AD",1996,255,0.89
"Micr_pou_AD",1996,260,0.75
"Micr_pou_AD",1996,265,0.75
"Micr_pou_AD",1996,270,1.03
"Micr_pou_AD",1996,275,1.2
"Micr_pou_AD",1996,280,1.34
"Micr_pou_AD",1996,285,0.45
"Micr_pou_AD",1996,290,0.9
"Micr_pou_AD",1996,295,0.51
"Micr_pou_AD",1996,300,0.45
"Micr_pou_AD",1996,305,0.66
"Micr_pou_AD",1996,315,0.21
"Micr_pou_AD",1996,320,0.3
"Micr_pou_AD",1996,440,0.06
"Micr_pou_AD",1997,70,0.25
"Micr_pou_AD",1997,75,1.26
"Micr_pou_AD",1997,80,3.52
"Micr_pou_AD",1997,85,3.01
"Micr_pou_AD",1997,90,15.36
"Micr_pou_AD",1997,95,33.29
"Micr_pou_AD",1997,100,29.79
"Micr_pou_AD",1997,105,93.89
"Micr_pou_AD",1997,110,110.7
"Micr_pou_AD",1997,115,110.18
"Micr_pou_AD",1997,120,81.93
"Micr_pou_AD",1997,125,40.39
"Micr_pou_AD",1997,130,26.3
"Micr_pou_AD",1997,135,29.09
"Micr_pou_AD",1997,140,16.2
"Micr_pou_AD",1997,145,12.17
"Micr_pou_AD",1997,150,2.24
"Micr_pou_AD",1997,155,1.83
"Micr_pou_AD",1997,160,0.33
"Micr_pou_AD",1997,165,0.91
"Micr_pou_AD",1997,195,0.33
"Micr_pou_AD",1997,200,2.18
"Micr_pou_AD",1997,205,3.99
"Micr_pou_AD",1997,210,0.31
"Micr_pou_AD",1997,215,2
"Micr_pou_AD",1997,220,4.5
"Micr_pou_AD",1997,225,7.88
"Micr_pou_AD",1997,230,13.95
"Micr_pou_AD",1997,235,6.14
"Micr_pou_AD",1997,240,8.66
"Micr_pou_AD",1997,245,11.59
"Micr_pou_AD",1997,250,6.48
"Micr_pou_AD",1997,255,1.09
"Micr_pou_AD",1997,260,2
"Micr_pou_AD",1997,270,4.35
"Micr_pou_AD",1997,275,1.09
"Micr_pou_AD",1997,285,0.31
"Micr_pou_AD",1997,295,0.91
"Micr_pou_AD",1997,300,8.84
"Micr_pou_AD",1997,310,0.47
"Micr_pou_AD",1997,340,0.1
"Micr_pou_AD",1997,350,0.05
"Micr_pou_AD",1997,370,0.05
"Micr_pou_AD",1998,40,0.45
"Micr_pou_AD",1998,45,0.45
"Micr_pou_AD",1998,50,0.22
"Micr_pou_AD",1998,60,0.22
"Micr_pou_AD",1998,65,0.22
"Micr_pou_AD",1998,70,0.22
"Micr_pou_AD",1998,75,0.9
"Micr_pou_AD",1998,80,1.12
"Micr_pou_AD",1998,85,0.9
"Micr_pou_AD",1998,90,0.9
"Micr_pou_AD",1998,95,2.25
"Micr_pou_AD",1998,100,5.35
"Micr_pou_AD",1998,105,12.92
"Micr_pou_AD",1998,110,17.46
"Micr_pou_AD",1998,115,28
"Micr_pou_AD",1998,120,27.64
"Micr_pou_AD",1998,125,25.02
"Micr_pou_AD",1998,130,20.02
"Micr_pou_AD",1998,135,12.2
"Micr_pou_AD",1998,140,5.61
"Micr_pou_AD",1998,145,2.38
"Micr_pou_AD",1998,150,0.22
"Micr_pou_AD",1998,200,0.1
"Micr_pou_AD",1998,210,0.2
"Micr_pou_AD",1998,215,0.4
"Micr_pou_AD",1998,220,0.89
"Micr_pou_AD",1998,225,0.79
"Micr_pou_AD",1998,230,0.5
"Micr_pou_AD",1998,235,0.4
"Micr_pou_AD",1998,240,0.6
"Micr_pou_AD",1998,250,0.2
"Micr_pou_AD",1998,255,0.1
"Micr_pou_AD",1998,265,0.3
"Micr_pou_AD",1998,270,0.2
"Micr_pou_AD",1998,275,0.2
"Micr_pou_AD",1998,280,0.2
"Micr_pou_AD",1998,285,0.1
"Micr_pou_AD",1998,290,0.2
"Micr_pou_AD",1998,300,0.1
"Micr_pou_AD",1998,305,0.1
"Micr_pou_AD",1998,310,0.1
"Micr_pou_AD",1998,315,0.1
"Micr_pou_AD",1999,90,0.41
"Micr_pou_AD",1999,115,1.77
"Micr_pou_AD",1999,120,5.7
"Micr_pou_AD",1999,125,12.17
"Micr_pou_AD",1999,130,24.29
"Micr_pou_AD",1999,135,45.01
"Micr_pou_AD",1999,140,64.95
"Micr_pou_AD",1999,145,98.24
"Micr_pou_AD",1999,150,57.78
"Micr_pou_AD",1999,155,61.51
"Micr_pou_AD",1999,160,45.76
"Micr_pou_AD",1999,165,31.23
"Micr_pou_AD",1999,170,17.43
"Micr_pou_AD",1999,175,7.87
"Micr_pou_AD",1999,180,1.75
"Micr_pou_AD",1999,185,0.13
"Micr_pou_AD",1999,215,0.41
"Micr_pou_AD",1999,220,0.41
"Micr_pou_AD",1999,225,2.36
"Micr_pou_AD",1999,230,1.08
"Micr_pou_AD",1999,235,0.36
"Micr_pou_AD",1999,255,0.25
"Micr_pou_AD",1999,290,0.61
"Micr_pou_AD",1999,295,0.61
"Micr_pou_AD",1999,300,0.61
"Micr_pou_AD",1999,305,0.61
"Micr_pou_AD",1999,335,0.61
"Micr_pou_AD",1999,340,0.61
"Micr_pou_AD",2000,80,0.34
"Micr_pou_AD",2000,100,0.81
"Micr_pou_AD",2000,105,0.81
"Micr_pou_AD",2000,110,1.82
"Micr_pou_AD",2000,115,3.88
"Micr_pou_AD",2000,120,11.46
"Micr_pou_AD",2000,125,9.67
"Micr_pou_AD",2000,130,13.4
"Micr_pou_AD",2000,135,14.98
"Micr_pou_AD",2000,140,7.1
"Micr_pou_AD",2000,145,5.79
"Micr_pou_AD",2000,150,3.66
"Micr_pou_AD",2000,155,2.23
"Micr_pou_AD",2000,160,0.68
"Micr_pou_AD",2000,165,0.77
"Micr_pou_AD",2000,200,0.29
"Micr_pou_AD",2000,205,0.58
"Micr_pou_AD",2000,210,2.23
"Micr_pou_AD",2000,215,1.76
"Micr_pou_AD",2000,220,2.65
"Micr_pou_AD",2000,225,1.44
"Micr_pou_AD",2000,230,3.02
"Micr_pou_AD",2000,235,0.91
"Micr_pou_AD",2000,240,0.52
"Micr_pou_AD",2000,245,0.78
"Micr_pou_AD",2000,255,0.1
"Micr_pou_AD",2000,260,0.1
"Micr_pou_AD",2000,270,0.19
"Micr_pou_AD",2000,280,0.1
"Micr_pou_AD",2000,290,0.1
"Micr_pou_AD",2000,295,0.1
"Micr_pou_AD",2000,300,0.19
"Micr_pou_AD",2000,305,0.19
"Micr_pou_AD",2000,310,0.1
"Micr_pou_AD",2000,350,0.1
"Micr_pou_AD",2001,65,0.47
"Micr_pou_AD",2001,75,0.47
"Micr_pou_AD",2001,80,1.21
"Micr_pou_AD",2001,85,1.59
"Micr_pou_AD",2001,90,1.95
"Micr_pou_AD",2001,95,2.06
"Micr_pou_AD",2001,100,3.74
"Micr_pou_AD",2001,105,3.77
"Micr_pou_AD",2001,110,6.64
"Micr_pou_AD",2001,115,8
"Micr_pou_AD",2001,120,5.73
"Micr_pou_AD",2001,125,8.34
"Micr_pou_AD",2001,130,9.56
"Micr_pou_AD",2001,135,12.13
"Micr_pou_AD",2001,140,3.13
"Micr_pou_AD",2001,145,3.67
"Micr_pou_AD",2001,190,0.12
"Micr_pou_AD",2001,195,0.53
"Micr_pou_AD",2001,200,0.53
"Micr_pou_AD",2001,205,0.59
"Micr_pou_AD",2001,210,1.08
"Micr_pou_AD",2001,215,0.98
"Micr_pou_AD",2001,220,0.98
"Micr_pou_AD",2001,225,0.86
"Micr_pou_AD",2001,230,2.13
"Micr_pou_AD",2001,235,1.58
"Micr_pou_AD",2001,240,1.13
"Micr_pou_AD",2001,245,0.84
"Micr_pou_AD",2001,250,0.36
"Micr_pou_AD",2001,255,0.24
"Micr_pou_AD",2001,260,0.48
"Micr_pou_AD",2001,265,0.72
"Micr_pou_AD",2001,270,0.12
"Micr_pou_AD",2001,275,0.12
"Micr_pou_AD",2001,300,0.12
"Micr_pou_AD",2001,305,0.24
"Micr_pou_AD",2001,315,0.12
"Micr_pou_AD",2001,325,0.12
"Micr_pou_AD",2002,100,0.1
"Micr_pou_AD",2002,110,0.47
"Micr_pou_AD",2002,115,0.84
"Micr_pou_AD",2002,120,6.47
"Micr_pou_AD",2002,125,4.92
"Micr_pou_AD",2002,130,25.55
"Micr_pou_AD",2002,135,38.55
"Micr_pou_AD",2002,140,72.62
"Micr_pou_AD",2002,145,102.79
"Micr_pou_AD",2002,150,143.89
"Micr_pou_AD",2002,155,98.74
"Micr_pou_AD",2002,160,57.59
"Micr_pou_AD",2002,165,18.71
"Micr_pou_AD",2002,170,6.29
"Micr_pou_AD",2002,175,1.08
"Micr_pou_AD",2002,180,2.09
"Micr_pou_AD",2002,185,0.25
"Micr_pou_AD",2002,225,0.2
"Micr_pou_AD",2002,230,0.29
"Micr_pou_AD",2002,245,0.18
"Micr_pou_AD",2002,260,0.36
"Micr_pou_AD",2002,265,0.16
"Micr_pou_AD",2002,270,0.58
"Micr_pou_AD",2002,275,0.18
"Micr_pou_AD",2002,280,0.07
"Micr_pou_AD",2002,285,0.24
"Micr_pou_AD",2002,290,0.27
"Micr_pou_AD",2002,295,0.24
"Micr_pou_AD",2002,300,0.18
"Micr_pou_AD",2003,60,0.11
"Micr_pou_AD",2003,65,0.17
"Micr_pou_AD",2003,75,0.11
"Micr_pou_AD",2003,85,0.21
"Micr_pou_AD",2003,90,1.1
"Micr_pou_AD",2003,95,2.08
"Micr_pou_AD",2003,100,9.51
"Micr_pou_AD",2003,105,11.8
"Micr_pou_AD",2003,110,21.66
"Micr_pou_AD",2003,115,34.3
"Micr_pou_AD",2003,120,52.51
"Micr_pou_AD",2003,125,35.64
"Micr_pou_AD",2003,130,29.43
"Micr_pou_AD",2003,135,20.14
"Micr_pou_AD",2003,140,9.23
"Micr_pou_AD",2003,145,4.85
"Micr_pou_AD",2003,150,2.16
"Micr_pou_AD",2003,155,1.02
"Micr_pou_AD",2003,160,0.37
"Micr_pou_AD",2003,165,0.2
"Micr_pou_AD",2003,185,0.43
"Micr_pou_AD",2003,190,0.36
"Micr_pou_AD",2003,195,1.15
"Micr_pou_AD",2003,200,5.85
"Micr_pou_AD",2003,205,5.99
"Micr_pou_AD",2003,210,13.31
"Micr_pou_AD",2003,215,12.45
"Micr_pou_AD",2003,220,8.06
"Micr_pou_AD",2003,225,5.15
"Micr_pou_AD",2003,230,2.88
"Micr_pou_AD",2003,235,2.27
"Micr_pou_AD",2003,240,1
"Micr_pou_AD",2003,245,0.24
"Micr_pou_AD",2003,250,0.12
"Micr_pou_AD",2003,255,0.28
"Micr_pou_AD",2003,260,0.24
"Micr_pou_AD",2003,265,0.06
"Micr_pou_AD",2003,280,0.06
"Micr_pou_AD",2003,285,0.62
"Micr_pou_AD",2003,295,0.12
"Micr_pou_AD",2003,305,0.35
"Micr_pou_AD",2004,90,0.13
"Micr_pou_AD",2004,95,0.13
"Micr_pou_AD",2004,105,0.64
"Micr_pou_AD",2004,110,1.44
"Micr_pou_AD",2004,115,1.7
"Micr_pou_AD",2004,120,2.67
"Micr_pou_AD",2004,125,6.42
"Micr_pou_AD",2004,130,8.33
"Micr_pou_AD",2004,135,8.98
"Micr_pou_AD",2004,140,10.36
"Micr_pou_AD",2004,145,7.5
"Micr_pou_AD",2004,150,9.14
"Micr_pou_AD",2004,155,7.01
"Micr_pou_AD",2004,160,4.79
"Micr_pou_AD",2004,165,4.33
"Micr_pou_AD",2004,170,2.2
"Micr_pou_AD",2004,175,0.16
"Micr_pou_AD",2004,180,0.13
"Micr_pou_AD",2004,185,0.13
"Micr_pou_AD",2004,200,0.33
"Micr_pou_AD",2004,205,0.61
"Micr_pou_AD",2004,210,1.59
"Micr_pou_AD",2004,215,0.76
"Micr_pou_AD",2004,220,2.5
"Micr_pou_AD",2004,225,2.81
"Micr_pou_AD",2004,230,4.37
"Micr_pou_AD",2004,235,2.98
"Micr_pou_AD",2004,240,3.36
"Micr_pou_AD",2004,245,2.59
"Micr_pou_AD",2004,250,3.18
"Micr_pou_AD",2004,255,2.13
"Micr_pou_AD",2004,260,1.34
"Micr_pou_AD",2004,265,1.36
"Micr_pou_AD",2004,270,0.76
"Micr_pou_AD",2004,275,0.48
"Micr_pou_AD",2004,290,0.2
"Micr_pou_AD",2004,330,0.07
"Micr_pou_AD",2005,80,0.12
"Micr_pou_AD",2005,85,0.09
"Micr_pou_AD",2005,90,0.09
"Micr_pou_AD",2005,95,0.36
"Micr_pou_AD",2005,100,2.09
"Micr_pou_AD",2005,105,2.21
"Micr_pou_AD",2005,110,6.74
"Micr_pou_AD",2005,115,8.78
"Micr_pou_AD",2005,120,19.31
"Micr_pou_AD",2005,125,26.05
"Micr_pou_AD",2005,130,42.76
"Micr_pou_AD",2005,135,35.44
"Micr_pou_AD",2005,140,36.66
"Micr_pou_AD",2005,145,22.63
"Micr_pou_AD",2005,150,20.34
"Micr_pou_AD",2005,155,4.28
"Micr_pou_AD",2005,160,4.39
"Micr_pou_AD",2005,165,0.59
"Micr_pou_AD",2005,170,1.67
"Micr_pou_AD",2005,185,0.09
"Micr_pou_AD",2005,205,0.13
"Micr_pou_AD",2005,210,0.47
"Micr_pou_AD",2005,215,0.34
"Micr_pou_AD",2005,220,1.6
"Micr_pou_AD",2005,225,1.77
"Micr_pou_AD",2005,230,2.68
"Micr_pou_AD",2005,235,4.58
"Micr_pou_AD",2005,240,3.8
"Micr_pou_AD",2005,245,2.43
"Micr_pou_AD",2005,250,3.73
"Micr_pou_AD",2005,255,1.74
"Micr_pou_AD",2005,260,2.96
"Micr_pou_AD",2005,265,3.5
"Micr_pou_AD",2005,270,2.13
"Micr_pou_AD",2005,275,1.04
"Micr_pou_AD",2005,280,2.81
"Micr_pou_AD",2005,285,0.68
"Micr_pou_AD",2005,290,0.42
"Micr_pou_AD",2005,295,0.54
"Micr_pou_AD",2005,300,0.66
"Micr_pou_AD",2005,305,0.19
"Micr_pou_AD",2005,310,0.09
"Micr_pou_AD",2006,40,0.4
"Micr_pou_AD",2006,85,0.14
"Micr_pou_AD",2006,100,0.28
"Micr_pou_AD",2006,105,0.46
"Micr_pou_AD",2006,110,1.42
"Micr_pou_AD",2006,115,1.7
"Micr_pou_AD",2006,120,4.92
"Micr_pou_AD",2006,125,8.04
"Micr_pou_AD",2006,130,12.18
"Micr_pou_AD",2006,135,18.42
"Micr_pou_AD",2006,140,25.01
"Micr_pou_AD",2006,145,17.17
"Micr_pou_AD",2006,150,22.8
"Micr_pou_AD",2006,155,19.3
"Micr_pou_AD",2006,160,8.45
"Micr_pou_AD",2006,165,2.01
"Micr_pou_AD",2006,170,1.05
"Micr_pou_AD",2006,175,0.56
"Micr_pou_AD",2006,180,0.11
"Micr_pou_AD",2006,205,0.14
"Micr_pou_AD",2006,210,0.08
"Micr_pou_AD",2006,215,1.75
"Micr_pou_AD",2006,220,2.2
"Micr_pou_AD",2006,225,3.43
"Micr_pou_AD",2006,230,5.43
"Micr_pou_AD",2006,235,3.84
"Micr_pou_AD",2006,240,3.28
"Micr_pou_AD",2006,245,2.14
"Micr_pou_AD",2006,250,2.83
"Micr_pou_AD",2006,255,1.34
"Micr_pou_AD",2006,260,1.43
"Micr_pou_AD",2006,265,1.52
"Micr_pou_AD",2006,270,0.82
"Micr_pou_AD",2006,275,0.33
"Micr_pou_AD",2006,280,0.95
"Micr_pou_AD",2006,285,0.75
"Micr_pou_AD",2006,290,0.21
"Micr_pou_AD",2006,295,0.11
"Micr_pou_AD",2006,300,0.41
"Micr_pou_AD",2006,310,0.08
"Micr_pou_AD",2006,320,0.08
"Micr_pou_AD",2006,410,0.08
"Micr_pou_AD",2007,90,0.07
"Micr_pou_AD",2007,95,0.44
"Micr_pou_AD",2007,100,0.62
"Micr_pou_AD",2007,105,1.51
"Micr_pou_AD",2007,110,2.74
"Micr_pou_AD",2007,115,2.84
"Micr_pou_AD",2007,120,4.84
"Micr_pou_AD",2007,125,2.58
"Micr_pou_AD",2007,130,3.12
"Micr_pou_AD",2007,135,1.27
"Micr_pou_AD",2007,140,1.42
